benchmark,n_agents,steps,topology,return,final_disagreement,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,eff_lambda2,task,task_name,family,value,seed,episode,n_edges,k_colors,final_conflicts,final_conflict_frac
mpe_simple_reference,2,25.0,,-23.56798685958034,,0.219534532557391,0.7307692307692307,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,0.3,8,0,,,,
mpe_simple_reference,2,25.0,,-20.684665682185194,,0.30961111586655266,0.7115384615384616,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,0.3,9,0,,,,
mpe_simple_reference,2,25.0,,-22.02265515599908,,0.5112205732413753,0.5192307692307693,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,0.5,0,0,,,,
mpe_simple_reference,2,25.0,,-18.705581853493747,,0.42545694903784886,0.5769230769230769,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,0.5,1,0,,,,
mpe_simple_reference,2,25.0,,-24.06390667132225,,0.41907497670154753,0.5576923076923077,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,0.5,2,0,,,,
mpe_simple_reference,2,25.0,,-14.53396079891321,,0.5319842965877056,0.4807692307692308,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,0.5,3,0,,,,
mpe_simple_reference,2,25.0,,-11.980340012399441,,0.46566697996118733,0.5961538461538461,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,0.5,4,0,,,,
mpe_simple_reference,2,25.0,,-34.544007135259946,,0.3069119193971335,0.5961538461538461,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,0.5,5,0,,,,
mpe_simple_reference,2,25.0,,-10.625469265546089,,0.5921936966734334,0.5,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,0.5,6,0,,,,
mpe_simple_reference,2,25.0,,-10.006180172780105,,0.3560387432766474,0.5961538461538461,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,0.5,7,0,,,,
mpe_simple_reference,2,25.0,,-18.734762385881748,,0.43432972235253603,0.5769230769230769,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,0.5,8,0,,,,
mpe_simple_reference,2,25.0,,-20.552758283682607,,0.5503680001964393,0.4230769230769231,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,0.5,9,0,,,,
mpe_simple_reference,2,25.0,,-17.887858379008566,,0.9261718048328338,0.038461538461538464,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,1.0,0,0,,,,
mpe_simple_reference,2,25.0,,-17.45895494853853,,0.9143840533283034,0.038461538461538464,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,1.0,1,0,,,,
mpe_simple_reference,2,25.0,,-18.833802911181632,,0.9444871169673807,0.038461538461538464,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,1.0,2,0,,,,
mpe_simple_reference,2,25.0,,-16.985312235390154,,0.9163048933404153,0.038461538461538464,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,1.0,3,0,,,,
mpe_simple_reference,2,25.0,,-12.264089291369793,,0.9612463768780222,0.038461538461538464,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,1.0,4,0,,,,
mpe_simple_reference,2,25.0,,-29.7842052234676,,0.8875257809659297,0.038461538461538464,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,1.0,5,0,,,,
mpe_simple_reference,2,25.0,,-12.307686461498893,,0.9807415923503048,0.038461538461538464,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,1.0,6,0,,,,
mpe_simple_reference,2,25.0,,-11.522579184912841,,0.9573740896878584,0.038461538461538464,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,1.0,7,0,,,,
mpe_simple_reference,2,25.0,,-13.34537962965501,,0.894202637312563,0.038461538461538464,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,1.0,8,0,,,,
mpe_simple_reference,2,25.0,,-19.638474618969546,,0.9155321981439297,0.038461538461538464,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,spoof,1.0,9,0,,,,
mpe_simple_reference,2,25.0,,-39.99294350310818,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.0,0,0,,,,
mpe_simple_reference,2,25.0,,-31.644883653976315,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.0,1,0,,,,
mpe_simple_reference,2,25.0,,-33.163647638180095,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.0,2,0,,,,
mpe_simple_reference,2,25.0,,-23.301746428121344,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.0,3,0,,,,
mpe_simple_reference,2,25.0,,-15.747531741357045,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.0,4,0,,,,
mpe_simple_reference,2,25.0,,-29.160384139654845,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.0,5,0,,,,
mpe_simple_reference,2,25.0,,-15.546754706570272,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.0,6,0,,,,
mpe_simple_reference,2,25.0,,-8.042040940297452,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.0,7,0,,,,
mpe_simple_reference,2,25.0,,-32.715885537526844,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.0,8,0,,,,
mpe_simple_reference,2,25.0,,-22.37531250977053,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.0,9,0,,,,
mpe_simple_reference,2,25.0,,-39.99294350310818,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.01,0,0,,,,
mpe_simple_reference,2,25.0,,-31.644883653976315,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.01,1,0,,,,
mpe_simple_reference,2,25.0,,-33.163647638180095,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.01,2,0,,,,
mpe_simple_reference,2,25.0,,-23.301746428121344,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.01,3,0,,,,
mpe_simple_reference,2,25.0,,-15.747531741357045,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.01,4,0,,,,
mpe_simple_reference,2,25.0,,-29.160384139654845,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.01,5,0,,,,
mpe_simple_reference,2,25.0,,-15.546754706570272,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.01,6,0,,,,
mpe_simple_reference,2,25.0,,-8.042040940297452,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.01,7,0,,,,
mpe_simple_reference,2,25.0,,-32.715885537526844,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.01,8,0,,,,
mpe_simple_reference,2,25.0,,-22.37531250977053,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.01,9,0,,,,
mpe_simple_reference,2,25.0,,-39.99294350310818,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.05,0,0,,,,
mpe_simple_reference,2,25.0,,-31.644883653976315,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.05,1,0,,,,
mpe_simple_reference,2,25.0,,-33.163647638180095,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.05,2,0,,,,
mpe_simple_reference,2,25.0,,-23.301746428121344,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.05,3,0,,,,
mpe_simple_reference,2,25.0,,-15.747531741357045,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.05,4,0,,,,
mpe_simple_reference,2,25.0,,-29.160384139654845,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.05,5,0,,,,
mpe_simple_reference,2,25.0,,-15.546754706570272,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.05,6,0,,,,
mpe_simple_reference,2,25.0,,-8.042040940297452,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.05,7,0,,,,
mpe_simple_reference,2,25.0,,-32.715885537526844,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.05,8,0,,,,
mpe_simple_reference,2,25.0,,-22.37531250977053,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.05,9,0,,,,
mpe_simple_reference,2,25.0,,-39.99294350310818,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.1,0,0,,,,
mpe_simple_reference,2,25.0,,-31.644883653976315,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.1,1,0,,,,
mpe_simple_reference,2,25.0,,-33.163647638180095,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.1,2,0,,,,
mpe_simple_reference,2,25.0,,-23.301746428121344,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.1,3,0,,,,
mpe_simple_reference,2,25.0,,-15.747531741357045,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.1,4,0,,,,
mpe_simple_reference,2,25.0,,-26.78574705800396,,0.0,0.9871794871794872,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.1,5,0,,,,
mpe_simple_reference,2,25.0,,-15.546754706570272,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.1,6,0,,,,
mpe_simple_reference,2,25.0,,-8.990818237707323,,0.0,0.9935897435897436,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.1,7,0,,,,
mpe_simple_reference,2,25.0,,-32.715885537526844,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.1,8,0,,,,
mpe_simple_reference,2,25.0,,-22.37531250977053,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.1,9,0,,,,
mpe_simple_reference,2,25.0,,-39.99294350310818,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.2,0,0,,,,
mpe_simple_reference,2,25.0,,-31.644883653976315,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.2,1,0,,,,
mpe_simple_reference,2,25.0,,-33.163647638180095,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.2,2,0,,,,
mpe_simple_reference,2,25.0,,-18.553060614374374,,0.0,0.9871794871794872,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.2,3,0,,,,
mpe_simple_reference,2,25.0,,-15.747531741357045,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.2,4,0,,,,
mpe_simple_reference,2,25.0,,-34.57207278374175,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.2,5,0,,,,
mpe_simple_reference,2,25.0,,-15.546754706570272,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.2,6,0,,,,
mpe_simple_reference,2,25.0,,-12.7939569980573,,0.0,0.9615384615384616,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.2,7,0,,,,
mpe_simple_reference,2,25.0,,-32.715885537526844,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.2,8,0,,,,
mpe_simple_reference,2,25.0,,-22.37531250977053,,0.0,1.0,1.0,,50.0,50.0,1.0,0.0,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_reference,mpe_simple_reference,crash,0.2,9,0,,,,
mpe_simple_spread,3,25.0,,-14.378784691365569,,0.0,1.0,7.24,,150.0,75.0,0.5,0.5,7200.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.0,0,0,,,,
mpe_simple_spread,3,25.0,,-20.57135797834972,,0.0,1.0,7.24,,150.0,75.0,0.5,0.5,7200.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.0,1,0,,,,
mpe_simple_spread,3,25.0,,-9.202084422696217,,0.0,1.0,7.24,,150.0,75.0,0.5,0.5,7200.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.0,2,0,,,,
mpe_simple_spread,3,25.0,,-13.935771513924404,,0.0,1.0,7.24,,150.0,75.0,0.5,0.5,7200.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.0,3,0,,,,
mpe_simple_spread,3,25.0,,-10.496866303018288,,0.0,1.0,7.24,,150.0,75.0,0.5,0.5,7200.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.0,4,0,,,,
mpe_simple_spread,3,25.0,,-29.42100377397418,,0.0,1.0,7.24,,150.0,75.0,0.5,0.5,7200.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.0,5,0,,,,
mpe_simple_spread,3,25.0,,-27.919180916345404,,0.0,1.0,7.24,,150.0,75.0,0.5,0.5,7200.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.0,6,0,,,,
mpe_simple_spread,3,25.0,,-19.535153977178233,,0.0,1.0,7.24,,150.0,75.0,0.5,0.5,7200.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.0,7,0,,,,
mpe_simple_spread,3,25.0,,-15.716295136627439,,0.0,1.0,7.24,,150.0,75.0,0.5,0.5,7200.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.0,8,0,,,,
mpe_simple_spread,3,25.0,,-24.575043184355685,,0.0,1.0,7.24,,150.0,75.0,0.5,0.5,7200.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.0,9,0,,,,
mpe_simple_spread,3,25.0,,-14.378784691365569,,0.0,1.0,7.253731343283582,,150.0,67.0,0.44666666666666666,0.5533333333333333,6432.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.1,0,0,,,,
mpe_simple_spread,3,25.0,,-20.57135797834972,,0.0,1.0,7.27536231884058,,150.0,69.0,0.46,0.54,6624.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.1,1,0,,,,
mpe_simple_spread,3,25.0,,-9.202084422696217,,0.0,1.0,7.257575757575758,,150.0,66.0,0.44,0.56,6336.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.1,2,0,,,,
mpe_simple_spread,3,25.0,,-13.935771513924404,,0.0,1.0,7.236111111111111,,150.0,72.0,0.48,0.52,6912.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.1,3,0,,,,
mpe_simple_spread,3,25.0,,-10.496866303018288,,0.0,1.0,7.1571428571428575,,150.0,70.0,0.4666666666666667,0.5333333333333333,6720.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.1,4,0,,,,
mpe_simple_spread,3,25.0,,-29.42100377397418,,0.0,1.0,7.415384615384616,,150.0,65.0,0.43333333333333335,0.5666666666666667,6240.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.1,5,0,,,,
mpe_simple_spread,3,25.0,,-27.919180916345404,,0.0,1.0,6.918032786885246,,150.0,61.0,0.4066666666666667,0.5933333333333333,5856.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.1,6,0,,,,
mpe_simple_spread,3,25.0,,-19.535153977178233,,0.0,1.0,7.348484848484849,,150.0,66.0,0.44,0.56,6336.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.1,7,0,,,,
mpe_simple_spread,3,25.0,,-15.716295136627439,,0.0,1.0,7.338235294117647,,150.0,68.0,0.4533333333333333,0.5466666666666666,6528.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.1,8,0,,,,
mpe_simple_spread,3,25.0,,-24.575043184355685,,0.0,1.0,7.151515151515151,,150.0,66.0,0.44,0.56,6336.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.1,9,0,,,,
mpe_simple_spread,3,25.0,,-14.378784691365569,,0.0,1.0,7.018867924528302,,150.0,53.0,0.35333333333333333,0.6466666666666667,5088.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.3,0,0,,,,
mpe_simple_spread,3,25.0,,-20.57135797834972,,0.0,1.0,7.473684210526316,,150.0,57.0,0.38,0.62,5472.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.3,1,0,,,,
mpe_simple_spread,3,25.0,,-9.202084422696217,,0.0,1.0,7.3584905660377355,,150.0,53.0,0.35333333333333333,0.6466666666666667,5088.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.3,2,0,,,,
mpe_simple_spread,3,25.0,,-13.935771513924404,,0.0,1.0,7.4576271186440675,,150.0,59.0,0.3933333333333333,0.6066666666666667,5664.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.3,3,0,,,,
mpe_simple_spread,3,25.0,,-10.496866303018288,,0.0,1.0,7.035087719298246,,150.0,57.0,0.38,0.62,5472.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.3,4,0,,,,
mpe_simple_spread,3,25.0,,-29.42100377397418,,0.0,1.0,7.408163265306122,,150.0,49.0,0.32666666666666666,0.6733333333333333,4704.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.3,5,0,,,,
mpe_simple_spread,3,25.0,,-27.919180916345404,,0.0,1.0,7.170212765957447,,150.0,47.0,0.31333333333333335,0.6866666666666666,4512.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.3,6,0,,,,
mpe_simple_spread,3,25.0,,-19.535153977178233,,0.0,1.0,7.413793103448276,,150.0,58.0,0.38666666666666666,0.6133333333333333,5568.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.3,7,0,,,,
mpe_simple_spread,3,25.0,,-15.716295136627439,,0.0,1.0,6.921568627450981,,150.0,51.0,0.34,0.6599999999999999,4896.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.3,8,0,,,,
mpe_simple_spread,3,25.0,,-24.575043184355685,,0.0,1.0,7.44,,150.0,50.0,0.3333333333333333,0.6666666666666667,4800.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.3,9,0,,,,
mpe_simple_spread,3,25.0,,-14.378784691365569,,0.0,1.0,7.297297297297297,,150.0,37.0,0.24666666666666667,0.7533333333333333,3552.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.5,0,0,,,,
mpe_simple_spread,3,25.0,,-20.57135797834972,,0.0,1.0,7.4523809523809526,,150.0,42.0,0.28,0.72,4032.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.5,1,0,,,,
mpe_simple_spread,3,25.0,,-9.202084422696217,,0.0,1.0,6.948717948717949,,150.0,39.0,0.26,0.74,3744.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.5,2,0,,,,
mpe_simple_spread,3,25.0,,-13.935771513924404,,0.0,1.0,7.523809523809524,,150.0,42.0,0.28,0.72,4032.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.5,3,0,,,,
mpe_simple_spread,3,25.0,,-10.496866303018288,,0.0,1.0,6.760869565217392,,150.0,46.0,0.30666666666666664,0.6933333333333334,4416.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.5,4,0,,,,
mpe_simple_spread,3,25.0,,-29.42100377397418,,0.0,1.0,7.833333333333333,,150.0,30.0,0.2,0.8,2880.0,96.0,,,,,,,,,scripted,,,,,,,,,,mpe_simple_spread,mpe_simple_spread,msg_drop,0.5,5,0,,,,
